order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
5047,Apparel,571.0,20.5,Prepaid_UPI,442,6,0,239.6,1,1,,0
5048,Footwear,3957.0,19.9,Prepaid_Card,670,4,1,134.4,5,0,4.0,0
5049,Apparel,1094.0,8.8,COD,243,6,0,355.8,4,0,,0
5050,Beauty,189.0,35.6,COD,969,11,0,208.5,6,0,,0
5051,Apparel,1318.0,14.4,COD,44,0,0,296.5,4,0,5.0,0
5052,Electronics,13414.0,25.0,COD,435,4,0,478.1,4,1,,0
5053,Home,5639.0,21.4,Prepaid_UPI,9,1,0,346.8,4,1,1.0,0
5054,Apparel,918.0,29.5,COD,159,2,2,281.7,4,1,5.0,1
5055,Footwear,2427.0,43.5,COD,455,3,0,246.4,10,0,3.0,0
5056,Apparel,761.0,24.9,Prepaid_UPI,899,12,1,182.1,4,1,,0
5057,Home,6676.0,34.6,COD,189,8,4,181.8,4,0,1.0,0
5058,Home,7426.0,24.2,COD,132,23,4,160.1,6,0,2.0,0
5059,Home,3406.0,14.4,Wallet,87,1,0,443.7,5,0,4.0,0
5060,Apparel,1208.0,19.9,COD,178,5,1,138.6,5,1,1.0,1
5061,Apparel,2169.0,17.7,COD,113,1,0,193.9,3,1,2.0,0
5062,Apparel,656.0,30.5,Prepaid_Card,148,1,0,253.3,2,1,3.0,0
5063,Apparel,1856.0,23.6,COD,554,3,0,632.3,4,0,5.0,0
5064,Apparel,1421.0,10.1,COD,457,7,0,108.1,4,0,,1
5065,Beauty,2220.0,18.7,COD,67,1,0,114.2,3,1,5.0,0
5066,Electronics,14008.0,0.0,COD,89,2,0,431.9,6,1,2.0,1
5067,Home,2580.0,19.2,Prepaid_UPI,222,9,0,324.9,7,1,2.0,0
5068,Electronics,15471.0,22.0,Prepaid_Card,859,8,0,280.4,7,0,4.0,0
5069,Apparel,430.0,49.1,COD,250,7,1,380.1,2,1,,0
5070,Electronics,8641.0,42.2,COD,247,20,3,140.5,7,0,2.0,1
5071,Apparel,2190.0,6.5,Wallet,889,6,2,382.7,1,0,2.0,0
5072,Electronics,12104.0,25.0,COD,107,1,0,323.5,4,0,2.0,1
5073,Electronics,2072.0,25.3,Prepaid_UPI,758,5,1,196.5,6,0,2.0,0
5074,Electronics,13400.0,18.5,COD,1569,26,2,248.3,2,1,3.0,0
5075,Beauty,1110.0,19.5,Wallet,1345,9,1,136.2,2,1,3.0,0
5076,Apparel,1386.0,16.7,COD,817,11,1,367.3,4,0,,0
5077,Electronics,4203.0,50.1,COD,117,8,2,112.8,8,1,2.0,1
5078,Apparel,1823.0,15.8,Prepaid_Card,2190,26,4,119.2,8,1,5.0,0
5079,Electronics,37357.0,27.1,COD,506,5,1,187.7,7,1,5.0,1
5080,Home,1941.0,0.0,Prepaid_UPI,113,1,0,50.4,2,0,5.0,0
5081,Apparel,1837.0,34.4,Prepaid_Card,234,2,1,256.3,5,0,4.0,1
5082,Home,3083.0,39.8,Prepaid_UPI,96,1,1,291.5,9,1,5.0,1
5083,Electronics,19732.0,6.2,COD,1056,6,0,476.2,6,1,,1
5084,Apparel,2085.0,14.3,Prepaid_UPI,104,7,1,210.6,1,0,1.0,0
5085,Beauty,2246.0,28.8,COD,226,2,2,270.7,6,1,3.0,1
5086,Electronics,17630.0,22.3,Wallet,486,3,0,246.1,3,0,1.0,0
5087,Footwear,2452.0,29.0,Prepaid_UPI,535,5,2,410.4,4,0,1.0,0
5088,Electronics,13750.0,17.7,Prepaid_Card,788,5,0,602.4,6,1,1.0,0
5089,Beauty,1361.0,49.9,Prepaid_UPI,103,1,0,276.7,4,1,1.0,0
5090,Apparel,1627.0,12.0,Prepaid_Card,203,44,2,208.6,3,0,5.0,0
5091,Electronics,5259.0,62.4,Prepaid_Card,227,2,0,283.8,7,1,1.0,0
5092,Footwear,4179.0,40.6,COD,744,6,0,244.1,6,0,5.0,0
5093,Electronics,32687.0,34.5,Prepaid_UPI,699,349,66,115.7,5,1,2.0,1
5094,Electronics,5438.0,6.4,COD,234,3,0,184.8,9,1,1.0,1
5095,Beauty,2192.0,35.6,COD,160,18,0,316.8,5,1,2.0,0
5096,Home,6026.0,31.1,Prepaid_UPI,494,9,1,392.2,5,0,1.0,1
5097,Home,2711.0,0.0,COD,1452,8,0,669.6,4,0,,0
5098,Home,4315.0,0.9,Prepaid_UPI,664,4,1,92.5,2,0,,0
5099,Footwear,3941.0,27.4,COD,146,1,0,317.4,1,1,1.0,1
5100,Footwear,4373.0,20.0,Prepaid_Card,218,3,1,101.2,6,0,2.0,1
5101,Home,2464.0,14.3,Prepaid_UPI,270,4,1,556.9,4,0,1.0,0
5102,Apparel,1571.0,38.2,COD,250,28,0,56.9,10,1,1.0,0
5103,Apparel,1948.0,8.7,Prepaid_UPI,128,2,1,230.1,3,1,4.0,0
5104,Home,7909.0,15.2,Prepaid_Card,114,1,1,356.9,3,0,1.0,0
5105,Footwear,783.0,12.3,Prepaid_UPI,757,8,1,75.8,5,1,4.0,0
5106,Electronics,23259.0,29.7,COD,608,7,1,301.1,2,1,4.0,0
5107,Apparel,1973.0,0.0,Prepaid_UPI,1509,83,13,486.2,1,1,5.0,0
5108,Apparel,406.0,14.5,Prepaid_Card,498,3,1,425.7,6,0,3.0,1
5109,Electronics,20351.0,0.0,Prepaid_Card,496,9,2,271.8,1,1,3.0,1
5110,Footwear,2837.0,17.3,COD,647,9,4,146.9,5,0,2.0,0
5111,Apparel,1348.0,32.8,COD,1619,27,0,336.4,5,0,2.0,0
5112,Home,5942.0,33.1,Prepaid_Card,125,2,0,295.3,7,1,2.0,1
5113,Footwear,762.0,11.1,COD,117,1,0,469.8,6,0,1.0,1
5114,Beauty,1996.0,30.0,Prepaid_Card,11,0,0,146.2,11,0,3.0,1
5115,Apparel,910.0,19.2,Prepaid_Card,679,6,0,310.5,4,1,4.0,1
5116,Beauty,2087.0,42.4,Prepaid_Card,553,39,8,358.9,2,1,4.0,0
5117,Home,3530.0,20.1,COD,922,5,1,75.4,11,1,4.0,0
5118,Footwear,672.0,0.0,COD,151,1,0,187.1,5,1,2.0,1
5119,Apparel,2135.0,35.4,Prepaid_Card,417,3,0,348.7,3,1,5.0,0
5120,Electronics,35388.0,15.1,Prepaid_UPI,723,24,11,163.5,1,0,1.0,0
5121,Home,2978.0,17.9,Wallet,23,0,0,480.2,4,0,4.0,0
5122,Apparel,886.0,27.0,Prepaid_Card,121,1,0,502.1,3,1,5.0,0
5123,Electronics,26997.0,0.6,Prepaid_UPI,617,7,0,222.7,3,0,5.0,1
5124,Home,7902.0,23.1,COD,233,38,3,56.7,1,1,1.0,0
5125,Home,2534.0,30.0,Wallet,634,13,0,227.0,4,1,,0
5126,Apparel,2107.0,27.5,COD,617,4,1,195.7,5,0,5.0,0
5127,Electronics,15671.0,13.0,COD,281,4,0,612.9,2,1,2.0,1
5128,Apparel,1667.0,36.9,COD,340,3,0,166.0,4,0,,0
5129,Beauty,1047.0,7.0,COD,261,2,0,206.4,3,1,3.0,0
5130,Beauty,350.0,12.6,Prepaid_UPI,1697,12,2,215.3,5,0,3.0,0
5131,Apparel,2085.0,20.0,COD,112,2,0,217.3,8,0,4.0,0
5132,Apparel,695.0,26.4,COD,321,2,1,127.2,5,1,,1
5133,Apparel,2100.0,17.1,COD,683,13,4,76.3,2,0,2.0,1
5134,Electronics,5725.0,40.4,Wallet,131,1,1,171.0,4,0,4.0,0
5135,Footwear,1568.0,26.4,Prepaid_UPI,255,3,1,286.0,5,0,1.0,0
5136,Electronics,41536.0,23.1,Wallet,22,1,1,424.2,2,0,3.0,1
5137,Apparel,1585.0,25.9,Prepaid_UPI,379,6,0,205.1,2,1,4.0,0
5138,Apparel,741.0,33.0,Wallet,462,3,0,231.5,2,0,1.0,0
5139,Apparel,1466.0,25.6,Prepaid_Card,438,4,1,157.3,4,1,2.0,0
5140,Footwear,1222.0,0.0,COD,69,3,1,311.8,4,1,5.0,0
5141,Home,7033.0,38.3,COD,96,4,0,289.0,1,1,,0
5142,Home,684.0,23.8,COD,178,1,0,478.7,3,1,4.0,0
5143,Apparel,1354.0,32.3,Prepaid_UPI,514,12,2,66.9,4,0,5.0,0
5144,Beauty,299.0,15.9,COD,557,14,1,279.6,7,1,4.0,1
5145,Electronics,31642.0,0.0,COD,405,3,1,386.6,2,1,,1
5146,Footwear,4243.0,0.0,Prepaid_UPI,594,10,2,216.5,2,1,2.0,0
5147,Footwear,3824.0,7.8,COD,577,41,4,99.7,2,1,4.0,0
5148,Electronics,17482.0,29.8,COD,246,3,0,190.1,1,0,,0
5149,Footwear,1448.0,41.5,COD,303,3,0,681.8,1,1,2.0,0
5150,Apparel,618.0,26.5,Prepaid_UPI,352,3,1,416.2,5,0,2.0,0
5151,Home,7027.0,6.2,COD,145,12,0,272.1,5,0,3.0,0
5152,Apparel,546.0,10.2,COD,12,0,0,236.9,5,0,1.0,1
5153,Electronics,28743.0,42.4,COD,40,1,0,150.0,5,1,,0
5154,Apparel,1061.0,2.3,Prepaid_UPI,362,4,0,273.7,4,1,5.0,0
5155,Apparel,2192.0,53.5,COD,1329,141,56,489.4,3,1,5.0,1
5156,Apparel,1316.0,50.1,COD,587,11,1,249.1,7,1,2.0,0
5157,Electronics,25237.0,54.0,Wallet,1749,15,1,490.9,6,1,1.0,0
5158,Home,7368.0,27.7,Prepaid_UPI,1036,42,5,781.2,4,0,2.0,1
5159,Electronics,43670.0,16.9,COD,456,3,0,173.7,2,1,3.0,1
5160,Apparel,1451.0,27.3,COD,617,3,0,177.4,5,1,,1
5161,Beauty,2021.0,35.6,COD,1,0,0,134.0,5,1,,0
5162,Beauty,1642.0,12.2,Prepaid_UPI,347,3,0,183.5,3,1,,0
5163,Apparel,1169.0,5.5,COD,276,2,0,173.0,5,1,4.0,1
5164,Electronics,3710.0,17.7,Wallet,231,7,0,185.3,6,1,2.0,0
5165,Home,5827.0,10.4,Prepaid_UPI,608,9,0,79.8,5,1,5.0,0
5166,Footwear,3301.0,40.6,Prepaid_Card,150,1,0,204.8,7,1,5.0,0
5167,Electronics,6312.0,12.8,COD,257,10,0,489.4,6,0,2.0,1
5168,Footwear,1420.0,23.4,Prepaid_UPI,281,3,1,314.0,7,0,5.0,0
5169,Apparel,1718.0,36.7,Prepaid_UPI,64,1,0,199.0,3,0,5.0,0
5170,Electronics,7757.0,41.2,Prepaid_UPI,130,4,1,326.2,6,1,2.0,0
5171,Home,5620.0,25.1,COD,250,3,0,360.4,6,0,2.0,0
5172,Home,5828.0,27.8,Prepaid_UPI,135,1,0,197.4,6,0,3.0,0
5173,Footwear,1913.0,6.7,Prepaid_UPI,244,11,1,346.6,5,1,5.0,0
5174,Apparel,865.0,37.3,Wallet,72,2,0,32.3,6,0,4.0,0
5175,Apparel,1071.0,41.0,Prepaid_Card,64,1,0,565.5,2,0,4.0,0
5176,Apparel,1047.0,0.0,Prepaid_Card,594,4,0,282.8,6,0,2.0,0
5177,Apparel,1493.0,48.4,Prepaid_Card,338,3,0,383.0,7,0,4.0,0
5178,Apparel,1739.0,11.5,Prepaid_UPI,67,1,0,398.7,8,0,5.0,0
5179,Electronics,38945.0,30.9,Wallet,279,2,0,941.8,4,1,5.0,0
5180,Electronics,2514.0,23.2,Prepaid_Card,356,2,0,794.3,8,0,3.0,0
5181,Home,5894.0,21.1,COD,169,5,3,203.0,4,0,1.0,0
5182,Electronics,14961.0,18.9,COD,20,0,0,321.5,6,1,4.0,1
5183,Apparel,1910.0,7.1,Prepaid_Card,36,1,0,435.4,5,1,3.0,0
5184,Home,883.0,29.9,Prepaid_UPI,33,1,0,350.6,7,1,4.0,0
5185,Apparel,1392.0,17.7,COD,1033,22,3,104.9,5,1,4.0,1
5186,Footwear,2695.0,2.4,COD,35,0,0,258.1,3,1,,1
5187,Apparel,988.0,6.5,Wallet,543,3,1,550.9,7,0,3.0,0
5188,Electronics,43699.0,2.6,Prepaid_Card,354,4,1,201.7,3,1,3.0,0
5189,Footwear,928.0,14.1,COD,1086,10,1,247.3,5,1,,1
5190,Home,1350.0,29.3,COD,639,81,4,193.1,1,1,,0
5191,Home,5261.0,11.3,COD,290,22,0,315.0,6,0,4.0,1
5192,Home,4260.0,36.6,COD,465,3,0,357.8,1,0,,0
5193,Apparel,876.0,20.2,Prepaid_UPI,33,0,0,113.1,3,1,4.0,1
5194,Home,2643.0,17.7,Prepaid_Card,266,3,2,310.4,1,0,3.0,1
5195,Footwear,1128.0,22.3,Prepaid_Card,39,1,0,135.7,2,1,4.0,0
5196,Beauty,2189.0,42.9,Prepaid_Card,511,56,3,96.3,4,1,3.0,0
5197,Electronics,26145.0,1.4,COD,41,0,0,462.9,3,1,3.0,1
5198,Electronics,11924.0,46.8,COD,248,82,19,385.0,6,1,4.0,0
5199,Footwear,2074.0,36.4,COD,117,3,0,176.1,4,1,3.0,0
5200,Home,7281.0,21.7,COD,101,1,0,447.3,5,0,,0
5201,Apparel,1996.0,39.7,Prepaid_UPI,63,0,0,74.8,3,1,4.0,1
5202,Apparel,524.0,17.2,COD,978,43,3,139.7,6,1,2.0,1
5203,Apparel,1577.0,26.3,Prepaid_UPI,913,7,1,160.6,5,0,3.0,0
5204,Electronics,7900.0,13.9,COD,422,7,1,278.7,6,0,3.0,0
5205,Apparel,780.0,36.5,COD,717,6,0,737.1,6,1,3.0,1
5206,Apparel,1956.0,11.4,COD,22,1,0,105.3,6,1,5.0,0
5207,Apparel,2011.0,21.2,Prepaid_Card,261,2,1,133.7,5,1,4.0,0
5208,Beauty,344.0,32.2,Prepaid_Card,95,1,0,394.9,5,1,4.0,0
5209,Apparel,1973.0,37.7,Prepaid_UPI,252,1,0,240.1,7,0,2.0,0
5210,Apparel,1711.0,9.7,COD,353,4,0,352.7,5,1,1.0,0
5211,Electronics,35176.0,33.3,Prepaid_Card,36,0,0,292.1,4,1,5.0,1
5212,Apparel,1825.0,7.3,Prepaid_UPI,41,0,0,327.9,7,0,,1
5213,Beauty,1342.0,0.0,COD,182,2,2,60.9,7,1,4.0,1
5214,Beauty,2375.0,10.8,COD,166,9,7,231.3,4,0,1.0,0
5215,Electronics,9976.0,34.5,COD,124,1,0,511.2,6,0,4.0,0
5216,Electronics,23317.0,21.8,COD,43,1,0,731.5,6,1,5.0,1
5217,Electronics,15153.0,14.0,Prepaid_UPI,82,1,0,329.5,5,1,1.0,0
5218,Apparel,1880.0,22.8,COD,60,1,0,714.2,1,1,1.0,0
5219,Apparel,549.0,22.3,Prepaid_Card,6,0,0,312.9,2,0,,0
5220,Apparel,1181.0,31.3,Prepaid_UPI,90,1,0,310.6,4,0,3.0,0
5221,Apparel,1792.0,0.0,COD,1488,13,2,328.5,5,1,1.0,0
5222,Home,2705.0,20.5,Prepaid_Card,966,10,0,158.1,2,0,4.0,0
5223,Apparel,833.0,23.9,COD,109,1,1,168.2,1,1,2.0,1
5224,Apparel,873.0,1.5,Prepaid_Card,442,5,0,141.6,4,0,5.0,0
5225,Electronics,32455.0,1.3,COD,408,3,1,151.0,5,1,2.0,1
5226,Electronics,13761.0,16.5,COD,148,1,0,104.3,6,1,2.0,0
5227,Apparel,1125.0,22.1,COD,1249,13,0,491.5,9,1,4.0,1
5228,Apparel,1382.0,22.2,Prepaid_UPI,1812,64,18,297.6,2,0,2.0,1
5229,Apparel,2093.0,13.7,Prepaid_UPI,71,1,0,155.5,5,1,2.0,0
5230,Apparel,1830.0,13.0,Prepaid_UPI,363,2,0,219.4,10,0,1.0,0
5231,Footwear,1241.0,16.1,COD,239,1,0,282.5,2,0,2.0,0
5232,Beauty,2225.0,26.5,Wallet,584,12,1,510.9,2,1,1.0,0
5233,Electronics,38201.0,40.7,COD,9,0,0,108.4,7,0,1.0,1
5234,Electronics,33841.0,0.0,Prepaid_UPI,314,6,0,353.3,5,1,1.0,1
5235,Home,4280.0,31.3,Prepaid_UPI,125,1,0,229.9,5,0,3.0,0
5236,Home,838.0,20.3,Prepaid_Card,437,3,0,134.5,6,1,4.0,0
5237,Apparel,1681.0,29.9,Prepaid_Card,140,2,0,230.4,6,1,3.0,0
5238,Apparel,1333.0,39.8,Prepaid_UPI,644,4,1,391.4,5,1,1.0,0
5239,Electronics,14768.0,10.7,Prepaid_UPI,39,0,0,391.0,6,1,5.0,0
5240,Home,377.0,36.2,COD,152,2,0,138.0,2,0,,0
5241,Apparel,816.0,3.2,Prepaid_UPI,175,1,0,247.0,7,0,5.0,0
5242,Apparel,1490.0,23.9,COD,482,23,3,247.2,8,1,5.0,0
5243,Apparel,602.0,18.4,Prepaid_Card,261,6,4,100.8,7,0,2.0,1
5244,Apparel,1580.0,22.7,Prepaid_Card,802,20,0,194.2,6,1,3.0,0
5245,Electronics,37102.0,7.2,Prepaid_UPI,539,5,1,218.2,9,1,1.0,1
5246,Home,2750.0,28.6,Prepaid_Card,796,6,1,646.6,5,0,5.0,1
5247,Electronics,4791.0,45.8,COD,1007,7,0,339.9,7,0,,0
5248,Apparel,651.0,7.4,Prepaid_Card,46,0,0,256.6,8,0,3.0,0
5249,Apparel,1044.0,24.8,COD,185,1,0,352.2,4,1,4.0,0
5250,Footwear,3754.0,34.8,Prepaid_Card,595,5,3,194.3,7,0,3.0,0
5251,Electronics,28981.0,17.5,Prepaid_Card,27,0,0,323.2,2,1,2.0,0
5252,Apparel,1962.0,42.4,Prepaid_UPI,184,4,0,119.6,3,1,,0
5253,Apparel,2190.0,15.6,COD,321,2,0,165.1,2,0,5.0,0
5254,Footwear,1310.0,20.3,COD,88,6,0,182.0,1,1,4.0,0
5255,Footwear,3279.0,7.1,Prepaid_Card,327,13,3,63.1,3,0,2.0,0
5256,Footwear,2366.0,23.9,COD,169,4,0,415.7,5,0,4.0,1
5257,Home,4100.0,22.0,COD,35,2,0,411.7,4,0,5.0,0
5258,Electronics,15460.0,31.5,COD,231,1,1,137.8,2,1,2.0,1
5259,Electronics,16202.0,12.5,Prepaid_Card,605,7,0,88.0,1,1,2.0,0
5260,Apparel,1617.0,11.8,COD,46,0,0,330.2,3,1,4.0,0
5261,Home,5080.0,28.9,Prepaid_Card,81,1,0,147.2,3,1,1.0,0
5262,Home,2752.0,43.0,Prepaid_UPI,203,2,0,363.6,9,0,3.0,0
5263,Apparel,613.0,31.4,Prepaid_Card,233,4,0,329.6,4,1,4.0,0
5264,Footwear,2813.0,49.7,COD,162,1,0,457.5,8,1,5.0,1
5265,Electronics,33586.0,30.3,COD,599,73,0,164.7,3,0,5.0,0
5266,Apparel,1406.0,29.8,COD,191,2,0,188.4,7,0,1.0,0
5267,Electronics,1360.0,32.2,Prepaid_Card,1371,8,1,147.4,5,1,,1
5268,Footwear,1629.0,44.3,Prepaid_UPI,1023,7,0,68.1,3,1,2.0,0
5269,Beauty,1980.0,40.6,COD,270,2,0,237.6,5,0,,0
5270,Electronics,33724.0,5.7,COD,189,3,1,513.1,4,1,3.0,1
5271,Beauty,174.0,34.0,COD,338,4,0,231.3,4,1,,0
5272,Footwear,2381.0,26.0,COD,346,13,3,148.3,1,1,3.0,0
5273,Footwear,2249.0,19.1,Wallet,156,2,0,28.9,9,0,3.0,0
5274,Footwear,3109.0,0.0,COD,253,72,10,160.0,6,0,2.0,1
5275,Electronics,6674.0,0.0,COD,1350,10,1,189.4,2,1,,1
5276,Footwear,2986.0,16.5,COD,13,0,0,326.8,5,0,2.0,0
5277,Home,7591.0,0.0,COD,558,4,1,397.3,4,1,2.0,0
5278,Home,3162.0,16.8,COD,52,0,0,80.0,8,0,2.0,0
5279,Apparel,1007.0,32.7,COD,634,7,0,178.1,4,0,2.0,0
5280,Footwear,613.0,13.3,COD,811,22,0,280.6,4,0,1.0,0
5281,Beauty,285.0,23.3,COD,569,4,1,410.0,3,1,4.0,0
5282,Apparel,2077.0,6.0,Prepaid_Card,230,4,2,172.9,6,1,1.0,0
5283,Beauty,2442.0,26.5,Prepaid_Card,402,5,0,435.3,4,1,1.0,0
5284,Electronics,1447.0,29.6,COD,99,1,0,291.7,7,1,5.0,1
5285,Apparel,2021.0,0.7,Prepaid_UPI,221,3,0,248.1,5,1,,0
5286,Apparel,713.0,10.7,COD,557,10,2,169.5,10,1,3.0,1
5287,Footwear,2745.0,3.0,Wallet,1003,131,6,303.8,4,0,5.0,0
5288,Home,5522.0,29.6,Wallet,553,4,1,64.4,3,1,4.0,1
5289,Apparel,1046.0,24.5,Prepaid_Card,164,4,0,229.4,3,0,5.0,0
5290,Home,4373.0,21.3,COD,125,1,1,369.2,3,0,2.0,1
5291,Electronics,28686.0,20.1,Prepaid_UPI,759,11,2,270.7,3,1,5.0,1
5292,Electronics,9694.0,26.8,COD,7,0,0,255.1,8,0,5.0,0
5293,Footwear,4477.0,27.1,COD,578,4,2,167.4,4,0,2.0,0
5294,Home,1870.0,14.6,Prepaid_Card,2220,51,13,280.5,5,0,5.0,0
5295,Footwear,541.0,12.5,Prepaid_Card,81,1,1,385.7,2,1,1.0,1
5296,Home,7571.0,21.1,Prepaid_UPI,148,5,0,256.1,5,1,5.0,0
5297,Beauty,1158.0,19.2,Prepaid_UPI,399,15,1,366.3,1,1,2.0,0
5298,Apparel,1118.0,52.9,Prepaid_UPI,154,2,2,29.2,5,0,4.0,1
5299,Apparel,896.0,16.2,Prepaid_UPI,46,1,0,56.5,3,1,2.0,0
5300,Apparel,446.0,26.3,Prepaid_Card,37,0,0,260.0,8,0,4.0,0
5301,Home,2337.0,29.0,Prepaid_Card,114,1,0,324.4,6,0,4.0,0
5302,Home,3328.0,43.0,Wallet,116,1,0,447.4,6,1,3.0,0
5303,Footwear,2581.0,9.8,Wallet,97,4,3,411.9,3,0,1.0,0
5304,Electronics,21245.0,42.1,Prepaid_UPI,1,0,0,694.5,5,1,4.0,0
5305,Apparel,1982.0,19.8,Prepaid_UPI,434,4,1,544.1,9,1,5.0,1
5306,Home,7317.0,59.5,Prepaid_Card,203,10,0,170.5,3,1,,0
5307,Beauty,895.0,27.4,COD,132,1,0,255.3,3,0,5.0,1
5308,Apparel,2127.0,3.6,Prepaid_UPI,36,0,0,103.4,5,0,,0
5309,Apparel,1957.0,19.0,COD,386,2,0,105.4,5,1,2.0,0
5310,Apparel,2070.0,42.0,COD,121,1,0,134.2,6,0,,0
5311,Electronics,32137.0,23.2,COD,176,8,1,161.4,6,1,,0
5312,Apparel,757.0,21.1,Prepaid_Card,761,5,3,93.8,5,0,4.0,0
5313,Electronics,9751.0,32.8,Prepaid_Card,157,1,0,291.3,3,0,5.0,0
5314,Home,7297.0,16.8,COD,31,0,0,158.3,9,1,,1
5315,Electronics,23409.0,18.8,COD,236,7,0,333.0,8,0,,0
5316,Electronics,40202.0,7.8,COD,221,3,2,204.1,6,1,5.0,1
5317,Apparel,1697.0,47.9,COD,120,7,0,132.2,7,0,2.0,0
5318,Beauty,649.0,3.7,COD,4,1,0,297.7,4,1,,0
5319,Electronics,18052.0,24.5,Prepaid_UPI,276,2,1,883.5,2,0,,1
5320,Electronics,43591.0,29.2,COD,960,5,1,183.3,7,1,,1
5321,Apparel,435.0,21.8,COD,88,1,0,406.5,2,0,2.0,1
5322,Home,5802.0,3.2,COD,8,0,0,69.3,9,0,3.0,1
5323,Footwear,4415.0,7.0,Prepaid_Card,506,4,1,216.8,2,1,4.0,0
5324,Apparel,587.0,29.8,Prepaid_UPI,116,1,0,240.4,8,0,5.0,0
5325,Apparel,890.0,10.3,COD,254,3,1,459.3,9,0,2.0,1
5326,Apparel,1385.0,0.0,COD,819,10,3,435.4,2,1,5.0,0
5327,Home,6797.0,27.8,Prepaid_UPI,281,2,0,178.9,1,1,5.0,0
5328,Beauty,1340.0,8.9,COD,290,2,0,448.8,6,1,5.0,0
5329,Electronics,3810.0,31.5,Prepaid_UPI,143,1,0,138.2,8,1,4.0,1
5330,Electronics,6771.0,19.0,Wallet,133,16,1,243.7,6,1,5.0,0
5331,Footwear,2004.0,18.3,Prepaid_Card,193,3,2,646.0,3,1,4.0,1
5332,Footwear,1790.0,22.8,Wallet,219,2,1,154.8,8,0,5.0,1
5333,Apparel,795.0,4.9,COD,133,1,0,393.5,10,0,,0
5334,Apparel,1912.0,9.6,COD,474,3,0,152.8,3,1,3.0,0
5335,Electronics,2377.0,18.1,COD,546,17,3,374.2,6,0,,0
5336,Footwear,3817.0,4.8,COD,28,2,0,275.9,6,0,2.0,0
5337,Home,7397.0,32.7,COD,172,1,0,207.9,4,0,2.0,1
5338,Home,5152.0,17.4,Prepaid_Card,262,3,0,95.6,3,0,3.0,0
5339,Footwear,3001.0,0.3,Prepaid_Card,250,3,2,186.0,2,0,4.0,0
5340,Apparel,668.0,13.6,COD,731,5,3,335.8,1,0,2.0,0
5341,Electronics,26092.0,23.5,Prepaid_Card,165,1,1,858.8,7,1,4.0,1
5342,Apparel,1075.0,15.3,COD,607,5,1,330.2,4,0,3.0,0
5343,Footwear,1416.0,28.0,COD,73,2,0,466.2,8,1,5.0,0
5344,Home,4792.0,30.6,COD,2224,20,9,206.6,6,0,1.0,1
5345,Apparel,402.0,58.0,Prepaid_UPI,213,3,0,216.5,4,0,1.0,0
5346,Apparel,898.0,39.3,Prepaid_Card,1032,9,0,224.2,8,1,2.0,0
5347,Footwear,3124.0,0.0,Prepaid_UPI,904,9,3,716.8,4,1,,0
5348,Footwear,2320.0,16.6,COD,62,9,4,197.4,3,1,4.0,1
5349,Home,1421.0,18.0,Prepaid_Card,762,12,1,124.1,6,0,3.0,0
5350,Apparel,402.0,30.6,Wallet,539,6,0,86.3,3,1,1.0,0
5351,Beauty,786.0,8.0,COD,160,2,0,155.3,5,1,4.0,0
5352,Footwear,2696.0,14.0,COD,713,36,6,82.3,5,0,5.0,1
5353,Home,4416.0,3.3,COD,604,4,0,313.3,5,0,4.0,0
5354,Home,1309.0,13.0,COD,1788,29,8,246.6,5,0,1.0,0
5355,Beauty,1592.0,13.5,Prepaid_Card,9,0,0,345.0,5,0,5.0,0
5356,Beauty,2497.0,17.3,COD,627,5,1,445.7,5,0,,1
5357,Home,4803.0,4.2,Prepaid_Card,63,0,0,145.4,3,1,4.0,0
5358,Electronics,24311.0,36.7,Wallet,6,0,0,277.5,2,0,5.0,0
5359,Electronics,28471.0,29.1,COD,803,32,8,244.1,3,0,2.0,1
5360,Footwear,4019.0,0.3,COD,703,18,1,157.7,3,1,,1
5361,Home,7584.0,22.4,Prepaid_UPI,343,11,1,154.8,6,0,4.0,0
5362,Apparel,474.0,0.0,Prepaid_Card,208,5,0,441.1,8,0,1.0,1
5363,Apparel,769.0,42.1,Prepaid_UPI,1510,14,0,263.6,5,0,2.0,0
5364,Beauty,422.0,46.2,COD,485,5,1,102.4,7,0,5.0,1
5365,Footwear,3589.0,21.2,Prepaid_Card,223,7,1,362.8,3,1,3.0,0
5366,Beauty,257.0,9.2,Wallet,820,7,2,170.4,4,0,5.0,0
5367,Electronics,40735.0,12.0,COD,522,39,10,266.5,4,1,,1
5368,Footwear,582.0,15.2,Prepaid_UPI,869,5,2,47.1,6,1,3.0,0
5369,Footwear,2910.0,20.4,Prepaid_Card,269,3,1,170.8,3,0,5.0,0
5370,Apparel,896.0,42.6,Prepaid_UPI,51,0,0,311.9,6,1,5.0,0
5371,Apparel,1247.0,36.3,COD,732,14,0,125.6,5,1,,0
5372,Beauty,1188.0,36.6,Prepaid_Card,1460,16,0,86.0,5,1,3.0,0
5373,Apparel,1748.0,24.6,COD,28,0,0,168.4,3,1,,0
5374,Home,4124.0,4.7,Wallet,19,0,0,300.6,1,0,1.0,0
5375,Home,3543.0,10.4,COD,430,28,2,421.2,4,1,5.0,0
5376,Home,5923.0,22.9,COD,72,1,0,396.7,6,0,,0
